Public ID1,Organization1,Availability1,System Name (click + for details),Accelerator,# of Accelerators,Benchmark1,Model MLC1,Scenario1,Units1,Division/Power,Model (copy),Operating System,Processor,Software1,System Type Revised,Version,# of Nodes,Division,Division Revised,Has Power,Host Processor Core Count,Model,System Type,Result,Result at System Name
5.0-5432,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Samples/s,Open - Power,efficientnet-fp32-lite4,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,efficientnet-fp32-lite4,edge,16.1988,16.1988
5.0-5507,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Watts,Open - Power,mobilenet-v3-precision_uint8-large-minimalistic-224,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v3-precision_uint8-large-minimalistic-224,edge,27.244516667,27.244516667
5.0-5447,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,SingleStream,Latency (ms),Open - Power,mobilenet-v1-precision_float-0.75-160,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v1-precision_float-0.75-160,edge,3.666862,3.666862
5.0-5444,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Watts,Open - Power,mobilenet-v1-precision_float-0.5-192,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v1-precision_float-0.5-192,edge,31.241533333,31.241533333
5.0-5510,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Watts,Open - Power,efficientnet-fp32-lite1,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,efficientnet-fp32-lite1,edge,31.19785,31.19785
5.0-5504,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Watts,Open - Power,mobilenet-v3-precision_float-small-224,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v3-precision_float-small-224,edge,31.553816667,31.553816667
5.0-5533,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Samples/s,Open - Power,mobilenet-v2-precision_float-1.0-192,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_float-1.0-192,edge,178.208,178.208
5.0-5475,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,MultiStream,Latency (ms),Open - Power,mobilenet-v2-precision_float-0.5-160,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_float-0.5-160,edge,11.223184,11.223184
5.0-5518,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Samples/s,Open - Power,mobilenet-v1-precision_float-0.75-128,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v1-precision_float-0.75-128,edge,394.576,394.576
5.0-5477,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,MultiStream,millijoules,Open - Power,mobilenet-v2-precision_float-0.5-224,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_float-0.5-224,edge,651.067930865,651.067930865
5.0-5432,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,MultiStream,millijoules,Open - Power,efficientnet-fp32-lite4,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,efficientnet-fp32-lite4,edge,15423.141381070,15423.141381070
5.0-5498,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Watts,Open - Power,mobilenet-v2-precision_uint8-1.0-128,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_uint8-1.0-128,edge,26.8747,26.8747
5.0-5462,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Samples/s,Open - Power,mobilenet-v1-precision_uint8-0.75-128,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v1-precision_uint8-0.75-128,edge,281.076,281.076
5.0-5487,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,MultiStream,millijoules,Open - Power,mobilenet-v2-precision_uint8-0.35-160,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_uint8-0.35-160,edge,323.754737246,323.754737246
5.0-5478,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Samples/s,Open - Power,mobilenet-v2-precision_float-0.75-128,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_float-0.75-128,edge,506.974,506.974
5.0-5518,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,MultiStream,Latency (ms),Open - Power,mobilenet-v1-precision_float-0.75-128,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v1-precision_float-0.75-128,edge,20.646896,20.646896
5.0-5477,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,SingleStream,Latency (ms),Open - Power,mobilenet-v2-precision_float-0.5-224,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_float-0.5-224,edge,2.581363,2.581363
5.0-5525,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,MultiStream,Latency (ms),Open - Power,mobilenet-v2-precision_float-0.35-224,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_float-0.35-224,edge,15.599368,15.599368
5.0-5458,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Watts,Open - Power,mobilenet-v1-precision_uint8-0.5-128,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v1-precision_uint8-0.5-128,edge,26.530566667,26.530566667
5.0-5530,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Watts,Open - Power,mobilenet-v2-precision_float-0.75-160,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_float-0.75-160,edge,31.1321,31.1321
5.0-5507,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,MultiStream,Latency (ms),Open - Power,mobilenet-v3-precision_uint8-large-minimalistic-224,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v3-precision_uint8-large-minimalistic-224,edge,61.077368,61.077368
5.0-5490,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Watts,Open - Power,mobilenet-v2-precision_uint8-0.5-128,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_uint8-0.5-128,edge,26.908966667,26.908966667
5.0-5443,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,SingleStream,Latency (ms),Open - Power,mobilenet-v1-precision_float-0.5-160,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v1-precision_float-0.5-160,edge,1.669495,1.669495
5.0-5522,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,MultiStream,millijoules,Open - Power,mobilenet-v1-precision_float-1.0-192,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v1-precision_float-1.0-192,edge,2289.816041343,2289.816041343
5.0-5493,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Samples/s,Open - Power,mobilenet-v2-precision_uint8-0.5-224,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_uint8-0.5-224,edge,240.46,240.46
5.0-5444,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,MultiStream,Latency (ms),Open - Power,mobilenet-v1-precision_float-0.5-192,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v1-precision_float-0.5-192,edge,20.282568,20.282568
5.0-5464,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,SingleStream,millijoules,Open - Power,mobilenet-v1-precision_uint8-0.75-192,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v1-precision_uint8-0.75-192,edge,203.379147168,203.379147168
5.0-5527,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,SingleStream,millijoules,Open - Power,mobilenet-v2-precision_float-0.5-160,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_float-0.5-160,edge,44.740493885,44.740493885
5.0-5485,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,MultiStream,Latency (ms),Open - Power,mobilenet-v2-precision_float-1.0-224,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_float-1.0-224,edge,59.141024,59.141024
5.0-5487,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,SingleStream,Latency (ms),Open - Power,mobilenet-v2-precision_uint8-0.35-160,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_uint8-0.35-160,edge,1.503075,1.503075
5.0-5520,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Watts,Open - Power,mobilenet-v1-precision_float-0.75-224,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v1-precision_float-0.75-224,edge,31.702353923,31.702353923
5.0-5450,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,MultiStream,millijoules,Open - Power,mobilenet-v1-precision_float-1.0-128,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v1-precision_float-1.0-128,edge,1106.464729612,1106.464729612
5.0-5457,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,MultiStream,millijoules,Open - Power,mobilenet-v1-precision_uint8-0.25-224,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v1-precision_uint8-0.25-224,edge,370.864407324,370.864407324
5.0-5449,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,MultiStream,millijoules,Open - Power,mobilenet-v1-precision_float-0.75-224,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v1-precision_float-0.75-224,edge,1796.569477209,1796.569477209
5.0-5490,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,MultiStream,millijoules,Open - Power,mobilenet-v2-precision_uint8-0.5-128,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_uint8-0.5-128,edge,302.835242321,302.835242321
5.0-5525,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,SingleStream,Latency (ms),Open - Power,mobilenet-v2-precision_float-0.35-224,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_float-0.35-224,edge,1.923411,1.923411
5.0-5430,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,SingleStream,millijoules,Open - Power,efficientnet-fp32-lite2,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,efficientnet-fp32-lite2,edge,670.278050152,670.278050152
5.0-5451,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,SingleStream,Latency (ms),Open - Power,mobilenet-v1-precision_float-1.0-160,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v1-precision_float-1.0-160,edge,6.355723,6.355723
5.0-5451,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Samples/s,Open - Power,mobilenet-v1-precision_float-1.0-160,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v1-precision_float-1.0-160,edge,158.219,158.219
5.0-5472,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Watts,Open - Power,mobilenet-v2-precision_float-0.35-192,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_float-0.35-192,edge,31.473766667,31.473766667
5.0-5442,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,MultiStream,millijoules,Open - Power,mobilenet-v1-precision_float-0.5-128,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v1-precision_float-0.5-128,edge,276.970187337,276.970187337
5.0-5501,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,SingleStream,Latency (ms),Open - Power,mobilenet-v2-precision_uint8-1.0-224,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_uint8-1.0-224,edge,10.964874,10.964874
5.0-5467,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,SingleStream,millijoules,Open - Power,mobilenet-v1-precision_uint8-1.0-160,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v1-precision_uint8-1.0-160,edge,245.375441010,245.375441010
5.0-5470,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,SingleStream,Latency (ms),Open - Power,mobilenet-v2-precision_float-0.35-128,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_float-0.35-128,edge,0.699108,0.699108
5.0-5454,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,SingleStream,Latency (ms),Open - Power,mobilenet-v1-precision_uint8-0.25-128,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v1-precision_uint8-0.25-128,edge,0.588548,0.588548
5.0-5479,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,MultiStream,Latency (ms),Open - Power,mobilenet-v2-precision_float-0.75-160,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_float-0.75-160,edge,22.774568,22.774568
5.0-5438,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Watts,Open - Power,mobilenet-v1-precision_float-0.25-128,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v1-precision_float-0.25-128,edge,30.718516667,30.718516667
5.0-5491,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,SingleStream,millijoules,Open - Power,mobilenet-v2-precision_uint8-0.5-160,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_uint8-0.5-160,edge,57.581912134,57.581912134
5.0-5501,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Watts,Open - Power,mobilenet-v2-precision_uint8-1.0-224,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_uint8-1.0-224,edge,26.751116667,26.751116667
5.0-5434,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,MultiStream,millijoules,Open - Power,efficientnet-int8-lite1,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,efficientnet-int8-lite1,edge,3279.211868965,3279.211868965
5.0-5524,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,MultiStream,millijoules,Open - Power,mobilenet-v2-precision_float-0.35-192,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_float-0.35-192,edge,357.034805497,357.034805497
5.0-5491,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,MultiStream,Latency (ms),Open - Power,mobilenet-v2-precision_uint8-0.5-160,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_uint8-0.5-160,edge,17.364504,17.364504
5.0-5459,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Watts,Open - Power,mobilenet-v1-precision_uint8-0.5-160,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v1-precision_uint8-0.5-160,edge,27.311516667,27.311516667
5.0-5509,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,MultiStream,millijoules,Open - Power,efficientnet-fp32-lite0,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,efficientnet-fp32-lite0,edge,2474.233208110,2474.233208110
5.0-5479,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Watts,Open - Power,mobilenet-v2-precision_float-0.75-160,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_float-0.75-160,edge,31.544233333,31.544233333
5.0-5491,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Watts,Open - Power,mobilenet-v2-precision_uint8-0.5-160,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_uint8-0.5-160,edge,26.705116667,26.705116667
5.0-5494,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,SingleStream,millijoules,Open - Power,mobilenet-v2-precision_uint8-0.75-128,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_uint8-0.75-128,edge,71.249128014,71.249128014
5.0-5473,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,MultiStream,Latency (ms),Open - Power,mobilenet-v2-precision_float-0.35-224,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_float-0.35-224,edge,14.55364,14.55364
5.0-5526,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Samples/s,Open - Power,mobilenet-v2-precision_float-0.5-128,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_float-0.5-128,edge,978.99,978.99
5.0-5471,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Watts,Open - Power,mobilenet-v2-precision_float-0.35-160,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v2-precision_float-0.35-160,edge,31.026200000,31.026200000
5.0-5506,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Samples/s,Open - Power,mobilenet-v3-precision_uint8-large-224,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v3-precision_uint8-large-224,edge,76.5708,76.5708
5.0-5507,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,MultiStream,millijoules,Open - Power,mobilenet-v3-precision_uint8-large-minimalistic-224,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v3-precision_uint8-large-minimalistic-224,edge,1644.884138479,1644.884138479
5.0-5430,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,SingleStream,Latency (ms),Open - Power,efficientnet-fp32-lite2,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,efficientnet-fp32-lite2,edge,21.344901,21.344901
5.0-5443,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,Offline,Samples/s,Open - Power,mobilenet-v1-precision_float-0.5-160,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v1-precision_float-0.5-160,edge,603.026,603.026
5.0-5504,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,MultiStream,millijoules,Open - Power,mobilenet-v3-precision_float-small-224,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,mobilenet-v3-precision_float-small-224,edge,467.246422899,467.246422899
5.0-5428,GATEOverflow,available,TRIGKEY Mini PC Ryzen 5 5560,N/A,0,Inference,resnet,SingleStream,Latency (ms),Open - Power,efficientnet-fp32-lite0,Ubuntu 24.04 (linux-6.8.0-53-generic-glibc2.39),AMD Ryzen 5 5560U with Radeon Graphics,tflite vmaster,Edge,v5.0,1,open,Open,True,6,efficientnet-fp32-lite0,edge,9.808911,9.808911
